customer_id,customer_key,first_name,last_name,full_name,email,phone,address_line1,city,state,zip_code,country,customer_segment,industry,customer_status,acquisition_channel,registration_date,lifetime_value_usd,is_vip,created_at,updated_at
476,CUST-00476,Bruce,Monroe,Bruce Monroe,harrisjoshua@example.com,761.499.5171,910 Dawn Expressway,Elizabethland,ME,26563,US,Enterprise,Manufacturing,Churned,Paid Search,2023-04-03,135739.82,0,2021-05-06T16:30:51.691843,2024-08-27T06:34:52.711166
477,CUST-00477,Jessica,Lee,Jessica Lee,rhondaray@example.com,239-471-9126,32176 Goodwin Dam,North Catherineland,DE,15274,US,Consumer,Media,Active,Social Media,2022-04-14,26052.9,0,2020-09-04T21:06:49.235546,2024-02-08T05:58:35.749496
478,CUST-00478,Robin,Williams,Robin Williams,griffinjennifer@example.net,001-787-533-9304x936,274 Edward Tunnel,Gregoryland,LA,03477,US,SMB,Healthcare,Inactive,Paid Search,2022-04-28,87469.96,0,2023-07-12T19:45:39.222416,2024-09-06T23:50:18.393975
479,CUST-00479,Colleen,Taylor,Colleen Taylor,raymark@example.org,(794)862-0935,039 Anderson Square,Colonville,IN,59972,US,Consumer,Finance,Active,Referral,2020-05-11,202770.33,0,2018-10-31T06:29:09.732383,2024-04-10T19:39:27.522694
480,CUST-00480,Rodney,Howard,Rodney Howard,paul23@example.org,912-502-7061x592,0299 Scott Stravenue Apt. 669,South Jeremyberg,VI,37384,US,Consumer,Retail,Churned,Referral,2020-04-14,196319.9,0,2021-09-19T08:33:33.981254,2024-12-11T22:13:08.469335
481,CUST-00481,Daniel,Flores,Daniel Flores,mariacohen@example.net,7348030109,756 Dean Land Suite 955,Ronaldburgh,IA,33436,US,Enterprise,Real Estate,Active,Partner,2024-09-01,70630.71,0,2021-05-10T18:50:02.248741,2024-02-08T22:50:14.729177
482,CUST-00482,Mary,King,Mary King,williamsbrian@example.org,410.830.6831x76417,081 West Drive,Port Jennifermouth,VT,08470,US,SMB,Manufacturing,Active,Partner,2021-01-14,67202.1,0,2021-03-30T14:12:14.638477,2024-03-12T13:08:48.648416
483,CUST-00483,Brad,Chavez,Brad Chavez,vmarquez@example.org,4453847436,09625 Griffin Squares,Carlsonfort,AK,27313,US,Mid-Market,Government,Active,Paid Search,2019-09-23,216828.37,0,2018-11-04T23:43:46.457632,2024-01-03T00:01:09.533258
484,CUST-00484,James,Lambert,James Lambert,catherinemoore@example.com,966-262-1591x832,46661 Hanna Road,Port Carlosville,AR,59081,US,Mid-Market,Technology,Active,Event,2024-02-08,80863.13,0,2022-02-13T05:49:13.500078,2024-08-31T22:51:24.714852
485,CUST-00485,David,King,David King,brenda88@example.org,001-294-690-5315x204,9873 James Ramp Suite 166,Curtisfurt,CT,19957,US,Consumer,Logistics,Active,Partner,2018-02-20,158284.29,1,2019-07-07T19:42:01.026414,2024-04-14T21:58:40.045687
486,CUST-00486,Brandon,Castillo,Brandon Castillo,mariahgill@example.com,(938)299-4991,426 Anthony Mountain,New Stevenside,PR,22983,US,Consumer,Logistics,Active,Event,2019-11-12,198752.36,0,2018-09-28T03:31:12.796145,2024-05-30T07:57:25.234030
487,CUST-00487,Mary,Guerrero,Mary Guerrero,cody81@example.org,(299)689-8972x117,86448 Eugene Crest,Arroyostad,NC,67759,US,Consumer,Media,Prospect,Paid Search,2022-08-13,173828.55,0,2023-02-28T21:51:39.762659,2024-03-26T07:52:57.413261
488,CUST-00488,Tonya,Compton,Tonya Compton,ryanbryan@example.org,380-667-5712x369,12879 Moody Rapid Suite 882,Barberfurt,OR,88355,US,Consumer,Logistics,Active,Partner,2020-08-13,1117.03,0,2024-07-05T15:06:32.250097,2024-06-23T15:09:36.445709
489,CUST-00489,Cynthia,Adams,Cynthia Adams,jennifergreen@example.org,001-461-956-0783,883 Sharp Knoll Apt. 796,West Danielle,FM,79766,US,Consumer,Education,Active,Partner,2022-02-14,99730.11,1,2024-06-25T10:28:29.891741,2024-09-13T22:27:53.633267
490,CUST-00490,Justin,Bishop,Justin Bishop,jenniferwalls@example.com,4477842170,2259 Margaret Lodge,Amyberg,AL,66368,US,Mid-Market,Logistics,Active,Paid Search,2020-09-07,207171.73,0,2024-10-09T08:12:44.043425,2024-12-17T09:59:36.530607
491,CUST-00491,Kimberly,Adams,Kimberly Adams,christinabeard@example.org,367-328-7991x609,31935 Yolanda Well Apt. 613,South Jennifer,MH,00556,US,Mid-Market,Real Estate,Inactive,Paid Search,2020-10-19,223591.59,0,2020-05-23T11:01:29.237887,2024-12-25T01:12:53.534272
492,CUST-00492,Bradley,Scott,Bradley Scott,moraleskimberly@example.net,3258447241,034 Johnson Port Suite 617,Mosleyland,WI,68106,US,Enterprise,Finance,Prospect,Social Media,2021-11-22,4562.2,0,2018-11-21T01:01:32.027899,2024-04-04T16:20:57.448514
493,CUST-00493,Amanda,Mullins,Amanda Mullins,clinesteven@example.net,(514)717-4681,6486 Holly Prairie,Hortonside,NV,41345,US,Consumer,Logistics,Active,Social Media,2022-05-31,50978.39,0,2024-07-05T20:55:25.785875,2024-05-19T12:07:50.405561
494,CUST-00494,Larry,Stafford,Larry Stafford,brianna50@example.org,892-292-0753,17160 Marissa Plain Suite 365,South Theresa,SD,16985,US,SMB,Retail,Active,Organic,2018-08-19,163819.7,0,2018-09-13T14:54:35.768238,2024-07-31T00:17:51.355686
495,CUST-00495,Mark,Greene,Mark Greene,williamsbrooke@example.net,001-642-848-9420,489 Reynolds Loop Apt. 564,North Lori,ME,41755,US,Enterprise,Education,Prospect,Event,2020-08-26,41798.51,1,2020-12-18T16:44:48.344662,2024-05-13T07:01:23.430015
496,CUST-00496,Katelyn,Morgan,Katelyn Morgan,tpatton@example.com,638.890.6235,26540 Randy Isle Suite 300,Martinburgh,DE,23426,US,SMB,Technology,Inactive,Event,2024-03-31,23254.2,0,2019-01-24T21:50:49.208004,2024-03-07T06:17:24.281319
497,CUST-00497,Kathleen,Hayes,Kathleen Hayes,ebenson@example.com,(725)691-6011x2411,08017 Olson Park Apt. 312,Scotttown,AS,36309,US,Enterprise,Technology,Inactive,Organic,2024-09-30,33608.6,0,2021-02-14T06:30:04.110966,2024-12-29T21:11:36.758652
498,CUST-00498,Ricky,Baker,Ricky Baker,ujones@example.org,(803)784-3753,078 Beltran Roads Apt. 548,West David,TN,73572,US,Consumer,Healthcare,Active,Event,2019-02-24,86221.75,0,2022-11-11T16:39:57.250279,2024-03-26T02:48:48.357869
499,CUST-00499,Mark,King,Mark King,brandon64@example.com,+1-654-975-2311x2327,7633 Newman Springs,South Geoffrey,ID,73257,US,Consumer,Retail,Inactive,Organic,2023-07-30,57622.24,0,2021-10-09T10:02:01.572746,2024-09-07T17:46:08.522146
500,CUST-00500,Lori,Hurst,Lori Hurst,penabruce@example.org,+1-463-604-5306x935,3400 Xavier Stravenue,Alexanderhaven,LA,67896,US,Enterprise,Finance,Active,Paid Search,2020-06-22,220306.75,0,2024-05-02T04:30:10.523155,2024-11-04T09:02:54.650137
501,CUST-00501,Michael,Jackson,Michael Jackson,jose60@example.net,385.217.9937,91287 Sawyer Street Suite 999,Mcneilhaven,NY,20817,US,Consumer,Retail,Prospect,Event,2019-10-12,36141.84,0,2024-03-11T13:07:23.806330,2024-10-06T17:54:41.083691
502,CUST-00502,Carol,Torres,Carol Torres,iriley@example.com,847-624-6301,2383 Martin Freeway,New Laura,FL,15276,US,Mid-Market,Logistics,Active,Event,2024-11-23,53657.34,0,2024-11-23T12:06:53.735263,2024-08-29T09:19:12.430968
503,CUST-00503,Vincent,Myers,Vincent Myers,tonyaholmes@example.net,2984322101,00186 Hamilton Crescent,North Williamside,PW,89202,US,Consumer,Real Estate,Prospect,Social Media,2023-09-20,215060.65,0,2021-05-14T01:02:40.135515,2024-05-21T08:40:40.661637
504,CUST-00504,Alex,Miller,Alex Miller,patrick14@example.org,001-438-545-3198x074,6951 Adam Street Apt. 762,West Lisaview,MA,97781,US,Enterprise,Retail,Active,Partner,2020-01-26,182637.28,0,2022-02-12T18:17:17.240615,2024-06-09T03:18:22.829039
505,CUST-00505,Charles,Smith,Charles Smith,qreynolds@example.com,(741)310-6541x13407,949 Williams Ridges Apt. 583,Barnesborough,LA,73109,US,Consumer,Education,Active,Referral,2022-10-28,69603.43,0,2018-12-26T22:52:25.840193,2024-07-14T13:15:16.535438
506,CUST-00506,Ashley,Howell,Ashley Howell,hglover@example.org,+1-968-388-9178,59625 Anthony Port Suite 609,East Andrew,CO,17894,US,Mid-Market,Media,Churned,Partner,2019-02-12,180434.32,0,2021-01-08T04:51:53.884353,2024-09-13T18:20:47.967240
507,CUST-00507,Vanessa,Gibson,Vanessa Gibson,omarturner@example.org,+1-709-352-1755,7412 Phillips Rapids Apt. 118,West Christopher,VT,78124,US,Enterprise,Manufacturing,Active,Partner,2024-09-28,151928.25,0,2020-10-26T14:09:24.056895,2024-02-20T10:10:42.562533
508,CUST-00508,Joseph,Martin,Joseph Martin,lcook@example.org,204.754.2185x457,209 David Ways Suite 709,Lake Brandonfurt,IN,92792,US,Consumer,Manufacturing,Prospect,Organic,2022-03-22,196058.5,0,2024-04-15T12:08:15.998333,2024-05-30T01:31:00.552278
509,CUST-00509,Stephanie,Stevens,Stephanie Stevens,joshualin@example.org,628.995.4001x78822,26168 Smith Circles,Port Michaelside,SD,91991,US,Consumer,Government,Active,Referral,2019-06-25,125145.84,0,2023-04-09T19:35:48.732519,2024-01-22T14:16:20.298564
510,CUST-00510,Darren,Watson,Darren Watson,meganblackwell@example.org,+1-215-226-1053x7092,69500 Scott Squares Apt. 894,Hollybury,AS,85155,US,Enterprise,Education,Active,Referral,2018-01-03,97016.14,1,2018-12-27T00:15:22.142351,2024-07-26T16:48:20.134217
511,CUST-00511,Taylor,Watkins,Taylor Watkins,mcooper@example.com,371-561-9827x348,45025 Walker Falls,South Patriciaborough,FM,95970,US,SMB,Media,Prospect,Referral,2022-01-04,190800.12,0,2020-07-09T00:20:47.347663,2024-04-03T16:59:56.309575
512,CUST-00512,Kathryn,Colon,Kathryn Colon,robertbrown@example.com,+1-660-667-3983,425 Patrick Union,Richardberg,ND,06718,US,Enterprise,Real Estate,Active,Organic,2020-05-12,65915.23,0,2020-04-25T15:33:34.472234,2024-01-20T10:11:34.685092
513,CUST-00513,Lisa,Mcintosh,Lisa Mcintosh,nward@example.com,(715)762-3920x908,74091 Cory Corner,South Kimberlyfurt,CT,79278,US,Enterprise,Government,Churned,Paid Search,2022-12-07,157328.39,1,2024-11-25T22:22:24.727731,2024-01-07T23:44:40.530654
514,CUST-00514,Mark,Phillips,Mark Phillips,sbrown@example.org,(406)295-3541,227 Glover Port,Monicaton,AL,21198,US,Consumer,Government,Active,Event,2024-08-05,134372.92,0,2024-01-07T23:38:36.728806,2024-10-04T23:51:24.954946
515,CUST-00515,Holly,Williams,Holly Williams,jason25@example.net,+1-494-979-5074x0717,9503 Brandon Lock,Susanborough,ME,95052,US,SMB,Finance,Active,Organic,2020-03-27,128070.52,0,2018-02-01T04:41:32.908278,2024-09-09T13:13:04.891862
516,CUST-00516,Beth,Smith,Beth Smith,johnsross@example.net,+1-441-718-4913x599,59520 Hughes Bypass Apt. 679,Lake Andrewshire,NE,72262,US,Mid-Market,Media,Active,Social Media,2020-06-09,146816.07,0,2018-05-31T06:24:08.145898,2024-07-19T02:31:22.964108
517,CUST-00517,Jennifer,Woods,Jennifer Woods,wendymason@example.net,+1-923-839-4495x3006,5032 Poole Cliffs,Lewisfurt,MD,33937,US,SMB,Government,Prospect,Referral,2018-04-23,14947.53,0,2018-11-29T07:12:13.231903,2024-05-23T03:58:32.626428
518,CUST-00518,Justin,Stevens,Justin Stevens,burtondoris@example.net,001-823-234-5110x090,08868 Sanchez Drive Apt. 166,Robinsonberg,RI,01352,US,Consumer,Finance,Inactive,Partner,2019-10-14,152403.68,0,2019-12-21T17:51:00.159619,2024-09-05T06:31:24.561530
519,CUST-00519,Susan,Mclean,Susan Mclean,kmorris@example.org,529-596-4260,202 Wood Pike Apt. 147,Wuberg,AL,58817,US,Mid-Market,Finance,Active,Event,2021-03-12,34734.34,0,2018-10-20T18:00:02.106396,2024-10-20T05:19:43.903024
520,CUST-00520,Meagan,Perez,Meagan Perez,whiteryan@example.org,992-215-8189,161 Wesley Forest Suite 588,Lake Briannamouth,OK,98755,US,Mid-Market,Logistics,Active,Partner,2023-04-06,129547.1,0,2021-03-31T08:16:48.543413,2024-12-22T01:10:52.087615
521,CUST-00521,Gary,Vazquez,Gary Vazquez,fletcherkaren@example.com,478.993.1869,454 Diane Passage,East Jennifer,NJ,21801,US,Mid-Market,Education,Active,Event,2020-09-02,195390.43,0,2018-01-04T02:47:15.975954,2024-03-06T00:19:18.424448
522,CUST-00522,Jason,Phillips,Jason Phillips,derekdougherty@example.org,714-547-4328x116,202 Cynthia Causeway,Sharonberg,IN,17697,US,Enterprise,Healthcare,Active,Social Media,2018-11-22,68359.16,0,2018-11-30T18:34:33.385654,2024-06-09T15:21:22.857835
523,CUST-00523,Michael,Arias,Michael Arias,sanchezjennifer@example.org,001-528-916-5064x630,5691 David Cliffs Apt. 291,Flemingland,NJ,39630,US,SMB,Real Estate,Prospect,Organic,2022-11-13,124288.82,0,2020-08-24T11:23:59.754496,2024-08-10T13:42:45.185927
524,CUST-00524,Michelle,Moore,Michelle Moore,davidglover@example.com,384.519.6622,7080 Sullivan Land,Skinnerfurt,NH,99216,US,Enterprise,Logistics,Churned,Referral,2023-03-30,92238.1,0,2024-02-20T15:28:57.176144,2024-01-15T20:26:57.196666
525,CUST-00525,Jesus,Long,Jesus Long,dcox@example.com,001-644-540-7663,650 Holland Lane,South James,PR,22644,US,Enterprise,Real Estate,Prospect,Event,2019-01-26,29275.73,0,2020-09-11T22:19:04.458847,2024-06-07T18:50:58.191313
526,CUST-00526,Mary,Davis,Mary Davis,javier62@example.net,885-442-1880x87991,419 Baker Flats,Lindaberg,VA,37428,US,Enterprise,Healthcare,Active,Organic,2024-10-11,118205.27,1,2024-08-18T03:09:55.809696,2024-12-22T12:34:02.802117
527,CUST-00527,Jacob,Diaz,Jacob Diaz,jeffreygreen@example.org,7316158760,6947 Flynn Locks Suite 535,South Nathan,NJ,36002,US,Mid-Market,Retail,Active,Partner,2018-05-28,200877.31,1,2020-10-01T13:52:36.514743,2024-12-06T19:36:07.168555
528,CUST-00528,Brooke,Shaw,Brooke Shaw,jordanrebecca@example.org,725-645-0809,2692 Buchanan Landing,Sandersmouth,HI,15291,US,Mid-Market,Education,Active,Social Media,2024-09-25,229005.76,0,2023-12-22T09:56:54.858653,2024-03-28T16:01:25.818001
529,CUST-00529,Shawn,Pollard,Shawn Pollard,kimberly91@example.com,(561)440-4893,45430 Knight Forges Suite 310,New Debbieville,NM,70077,US,SMB,Finance,Churned,Paid Search,2018-12-16,30290.53,0,2023-10-02T21:48:04.577149,2024-12-02T15:06:22.939062
530,CUST-00530,Douglas,Martinez,Douglas Martinez,jdavis@example.com,923-554-2687x44701,086 Hutchinson View,East Rebecca,NH,59872,US,Mid-Market,Technology,Churned,Organic,2020-07-30,238542.81,0,2018-12-04T12:53:50.379318,2024-06-06T08:53:51.733890
531,CUST-00531,Evelyn,Russell,Evelyn Russell,rodriguezrhonda@example.net,2522781055,72214 Luis Shore,North Ronald,PA,39969,US,Consumer,Manufacturing,Active,Paid Search,2019-05-14,22053.19,1,2019-08-03T11:14:49.139846,2024-07-28T23:04:00.949948
532,CUST-00532,Latoya,Hammond,Latoya Hammond,orice@example.net,772-703-1369,620 Barbara Roads,Bowersstad,DC,94759,US,Enterprise,Education,Active,Paid Search,2019-07-11,141169.78,0,2020-08-12T17:45:25.725614,2024-08-13T05:24:44.315751
533,CUST-00533,Margaret,Heath,Margaret Heath,eddiehernandez@example.net,001-773-593-8992x045,66185 Terrence Course,New Theresaton,NY,25068,US,Mid-Market,Logistics,Active,Partner,2022-10-12,242978.51,0,2020-09-21T12:20:04.532326,2024-07-01T04:58:32.334064
534,CUST-00534,Susan,Duran,Susan Duran,patrickgarcia@example.com,426-315-8388,648 Chan Neck Apt. 574,East Jason,IL,91052,US,Mid-Market,Retail,Active,Social Media,2023-08-25,6465.61,0,2024-11-16T04:44:19.770172,2024-02-21T20:06:59.551050
535,CUST-00535,Evan,Joseph,Evan Joseph,websterkelly@example.org,(789)522-2560x629,063 Lin Gardens Apt. 180,Randyfort,KY,14203,US,Enterprise,Education,Active,Event,2018-02-13,94380.57,0,2023-10-17T12:46:55.019144,2024-01-03T07:27:09.376563
536,CUST-00536,Elizabeth,Perez,Elizabeth Perez,kelsey85@example.org,8135626084,561 Cross Turnpike Suite 055,Ashleyburgh,SC,86967,US,Enterprise,Technology,Churned,Referral,2021-11-29,105244.05,0,2018-06-22T00:00:32.048327,2024-02-01T15:37:20.433757
537,CUST-00537,Tiffany,Adams,Tiffany Adams,mark40@example.net,+1-919-269-3957x8752,42620 Cindy Run,Davisland,FL,40803,US,Mid-Market,Manufacturing,Active,Organic,2018-07-18,230357.96,1,2018-07-07T08:00:01.170314,2024-03-14T20:28:56.898906
538,CUST-00538,John,Moran,John Moran,kford@example.net,560.398.7312x677,76075 Wong Manor,Johnborough,SC,90277,US,SMB,Logistics,Prospect,Organic,2024-05-04,145402.27,0,2022-01-01T04:16:03.977774,2024-12-01T04:45:57.932006
539,CUST-00539,Heather,Harris,Heather Harris,mmurphy@example.org,795.923.1202x19150,4974 Smith Causeway Apt. 268,Fosterport,ND,87713,US,Consumer,Finance,Churned,Partner,2022-03-21,16039.57,0,2023-05-03T23:44:19.327747,2024-06-30T16:28:52.610937
540,CUST-00540,Kenneth,West,Kenneth West,nicole16@example.org,(956)504-5006x3553,649 Jensen Mountain,Millershire,SD,47437,US,Mid-Market,Manufacturing,Active,Paid Search,2021-02-24,231547.47,1,2018-12-18T01:47:37.848959,2024-09-11T17:11:04.990299
541,CUST-00541,Jeffrey,Harris,Jeffrey Harris,lball@example.com,(712)682-7636x431,654 Sandoval Gateway Suite 544,West Jenna,WY,10068,US,SMB,Education,Inactive,Paid Search,2022-11-11,58786.0,0,2023-07-17T14:28:53.663993,2024-04-21T18:12:59.561082
542,CUST-00542,David,Hudson,David Hudson,karensanchez@example.net,449-474-3946x408,95862 Cummings Forge,Coryburgh,CT,01546,US,Mid-Market,Real Estate,Active,Referral,2022-03-23,26861.61,1,2024-12-25T03:17:56.284400,2024-10-05T06:01:32.105548
543,CUST-00543,Sean,Brown,Sean Brown,egill@example.com,585-234-6557x9220,4964 Hickman Drive,New Brian,AK,19039,US,Consumer,Education,Inactive,Organic,2019-03-20,134213.17,0,2024-04-12T08:13:13.396051,2024-11-16T02:51:06.764968
544,CUST-00544,Daniel,Maxwell,Daniel Maxwell,zcook@example.com,596.335.9570x86199,584 Jordan Islands Suite 631,East Sarahside,MN,06800,US,Consumer,Manufacturing,Inactive,Paid Search,2019-06-06,213194.31,0,2024-03-12T02:32:40.745788,2024-04-18T13:32:24.056402
545,CUST-00545,Isaiah,Poole,Isaiah Poole,arthurwright@example.com,842.846.3104x379,85294 Mullins Causeway,Port Desiree,SD,87357,US,Mid-Market,Manufacturing,Prospect,Event,2019-02-07,151023.97,0,2024-10-21T03:28:37.529708,2024-06-09T08:44:46.585182
546,CUST-00546,Justin,Owens,Justin Owens,turnermckenzie@example.org,(638)850-2289,2752 James Pike Apt. 930,North Dennis,MO,75686,US,SMB,Retail,Active,Event,2019-04-27,62430.59,0,2024-12-09T06:58:31.321163,2024-03-19T21:10:56.959343
547,CUST-00547,Natalie,Hall,Natalie Hall,ricky71@example.net,001-716-775-0762x799,024 Clark Common,East Jessica,OH,34358,US,Consumer,Media,Active,Event,2019-07-15,75060.76,0,2023-09-17T20:40:30.135268,2024-03-03T10:47:25.366291
548,CUST-00548,Anthony,Nelson,Anthony Nelson,brandonfernandez@example.com,290-717-2224,6487 Marie Mountains,Morrisview,MT,14377,US,Enterprise,Government,Inactive,Partner,2024-06-04,187145.57,0,2022-05-10T14:17:04.772095,2024-10-31T15:50:32.969339
549,CUST-00549,Shari,White,Shari White,iward@example.org,+1-472-772-5812,566 Marquez Parkways,East Todd,SC,25093,US,Enterprise,Logistics,Active,Referral,2019-11-06,30802.59,0,2021-02-27T16:48:41.142095,2024-10-08T14:35:37.792824
550,CUST-00550,Charles,Lopez,Charles Lopez,krausedavid@example.com,503.458.6901x70740,99945 Carly Street Apt. 712,East Rebecca,MS,98600,US,Mid-Market,Retail,Active,Social Media,2018-11-29,93373.82,0,2019-10-13T13:42:50.968851,2024-03-21T15:13:15.241112
551,CUST-00551,Shawn,Martin,Shawn Martin,edward16@example.org,(654)996-3308x3344,8878 Smith Mountain,Port Gabrielstad,RI,90038,US,SMB,Finance,Active,Organic,2020-07-10,49838.71,1,2020-08-22T22:46:50.557082,2024-07-04T17:45:51.856203
552,CUST-00552,Michael,Salazar,Michael Salazar,kristinwest@example.com,+1-926-963-2956x342,2259 Andres Common Suite 581,Port Cassandra,AK,86237,US,Mid-Market,Finance,Active,Organic,2024-02-15,11152.73,1,2020-07-31T20:54:30.227229,2024-09-22T09:31:19.717470
553,CUST-00553,Eric,Watkins,Eric Watkins,sandra63@example.org,(995)459-6363,94206 Jones Shore Suite 980,Coltonborough,VA,14521,US,Enterprise,Retail,Churned,Social Media,2018-10-27,205510.51,1,2019-07-25T01:52:37.849270,2024-07-16T00:30:46.981743
554,CUST-00554,Melissa,Williams,Melissa Williams,janetmoore@example.net,322-712-1548,8687 Evans Branch,Port Brandihaven,MD,34860,US,Consumer,Healthcare,Inactive,Event,2022-01-06,106952.67,0,2021-11-22T19:57:02.635926,2024-01-22T09:45:19.601933
555,CUST-00555,Kyle,Torres,Kyle Torres,williamspaul@example.net,377.887.3585x66464,42192 Stokes Fall,East Isaacport,UT,08884,US,Mid-Market,Retail,Active,Paid Search,2018-12-08,111779.85,0,2018-04-27T05:26:32.941228,2024-02-29T16:37:40.102204
556,CUST-00556,Johnny,Robinson,Johnny Robinson,jessica89@example.net,617-397-2699,318 Brian Wells,Hendersontown,WA,90703,US,Enterprise,Real Estate,Churned,Partner,2024-10-21,61823.3,0,2023-03-20T13:00:44.126614,2024-09-15T11:31:39.322058
557,CUST-00557,Bryan,Bailey,Bryan Bailey,amberlee@example.com,510.250.5243,269 Donna Port Apt. 076,Martinmouth,WV,57667,US,Consumer,Government,Churned,Social Media,2019-05-18,15714.28,0,2024-07-14T04:27:03.375784,2024-11-09T22:52:02.998824
558,CUST-00558,Gregory,Peters,Gregory Peters,nnunez@example.org,861.685.1862x6713,13282 Rachel Stravenue,North Emily,PR,67098,US,Consumer,Retail,Inactive,Referral,2024-03-23,160841.81,0,2023-02-12T15:58:25.062723,2024-03-22T21:54:34.965526
559,CUST-00559,Rachael,Murray,Rachael Murray,ricemark@example.net,001-206-377-6106x592,19279 Huber Crescent Suite 815,Rileyside,SD,32869,US,Enterprise,Government,Prospect,Paid Search,2022-03-14,120181.27,1,2021-10-14T20:11:41.653053,2024-04-19T09:36:46.647829
560,CUST-00560,Donna,Thompson,Donna Thompson,jacquelinebennett@example.net,(486)729-5912x5734,94607 Tanner Prairie Apt. 747,Port Christina,NE,77868,US,SMB,Real Estate,Churned,Paid Search,2022-09-23,97401.13,0,2024-12-01T12:15:34.603740,2024-04-21T10:50:25.543162
561,CUST-00561,Kathy,Andrews,Kathy Andrews,hartangela@example.net,547.648.5994x641,7347 Clark Street,South Kellyshire,ND,04165,US,Enterprise,Education,Churned,Referral,2020-10-10,7811.21,0,2019-11-09T21:43:23.091110,2024-04-25T16:04:11.469507
